utc_timestamp,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal
2015-07-31T17:00:00Z,20.192,12.7757151462,103.343684854
2015-07-31T18:00:00Z,18.48,3.09690076883,37.4452992312
2015-07-31T19:00:00Z,16.878,0.145097125194,2.21680287481
2015-07-31T20:00:00Z,16.154,0,0
2015-07-31T21:00:00Z,15.587,0,0
2015-07-31T22:00:00Z,15.012,0,0
2015-07-31T23:00:00Z,14.466,0,0
2015-08-01T00:00:00Z,13.895,0,0
2015-08-01T01:00:00Z,13.405,0,0
2015-08-01T02:00:00Z,13.044,0,0
2015-08-01T03:00:00Z,12.708,0,0
2015-08-01T04:00:00Z,12.544,1.14572184023,10.0521781598
2015-08-01T05:00:00Z,13.826,23.1958652228,71.3879347772
2015-08-01T06:00:00Z,15.351,92.6653427916,133.981157208
2015-08-01T07:00:00Z,17.646,192.621712992,176.282087008
2015-08-01T08:00:00Z,19.626,284.601552222,209.718847778
2015-08-01T09:00:00Z,20.927,361.220112454,235.250887546
2015-08-01T10:00:00Z,21.912,416.392289527,251.573910473
2015-08-01T11:00:00Z,22.66,445.265019418,258.539880582
2015-08-01T12:00:00Z,23.122,428.133336436,262.872163564
2015-08-01T13:00:00Z,23.294,365.595879914,264.650920086
2015-08-01T14:00:00Z,23.151,268.41896105,258.90143895
2015-08-01T15:00:00Z,22.787,176.170039902,230.260460098
2015-08-01T16:00:00Z,22.275,129.080216077,175.167183923
2015-08-01T17:00:00Z,21.469,76.4028148683,113.386485132
2015-08-01T18:00:00Z,19.534,20.513012174,48.696787826
2015-08-01T19:00:00Z,17.153,0.434094966933,2.56170503307
2015-08-01T20:00:00Z,16.245,0,0
2015-08-01T21:00:00Z,15.554,0,0
2015-08-01T22:00:00Z,14.874,0,0
2015-08-01T23:00:00Z,14.239,0,0
2015-08-02T00:00:00Z,13.699,0,0
2015-08-02T01:00:00Z,13.227,0,0
2015-08-02T02:00:00Z,12.798,0,0
2015-08-02T03:00:00Z,12.349,0,0
2015-08-02T04:00:00Z,12.069,2.68903423494,10.4226657651
2015-08-02T05:00:00Z,13.885,63.4943890337,57.3799109663
2015-08-02T06:00:00Z,16.085,208.653669741,77.5642302587
2015-08-02T07:00:00Z,18.996,380.147176336,82.8363236643
2015-08-02T08:00:00Z,22.132,541.895819556,85.3918804437
2015-08-02T09:00:00Z,24.06,669.05970299,89.1747970104
2015-08-02T10:00:00Z,25.467,755.106186558,92.5146134423
2015-08-02T11:00:00Z,26.565,795.295529712,94.3635702877
2015-08-02T12:00:00Z,27.386,785.011559069,95.0198409311
2015-08-02T13:00:00Z,27.912,724.149887171,94.7235128287
2015-08-02T14:00:00Z,28.123,620.054933663,92.7649663374
2015-08-02T15:00:00Z,28.043,479.703223725,89.7525762745
2015-08-02T16:00:00Z,27.554,315.490273785,85.599826215
2015-08-02T17:00:00Z,26.424,148.201712456,76.8466875443
2015-08-02T18:00:00Z,23.616,26.8409722006,43.0842277994
2015-08-02T19:00:00Z,21.248,0.40901062521,2.13128937479
2015-08-02T20:00:00Z,20.247,0,0
2015-08-02T21:00:00Z,19.464,0,0
2015-08-02T22:00:00Z,18.767,0,0
2015-08-02T23:00:00Z,18.182,0,0
2015-08-03T00:00:00Z,17.678,0,0
2015-08-03T01:00:00Z,17.192,0,0
2015-08-03T02:00:00Z,16.676,0,0
2015-08-03T03:00:00Z,16.132,0,0
2015-08-03T04:00:00Z,15.825,3.67925875847,9.09144124153
2015-08-03T05:00:00Z,17.517,68.9712912927,53.1805087073
2015-08-03T06:00:00Z,19.697,217.36986231,71.4938376899
2015-08-03T07:00:00Z,22.484,381.935193438,79.6718065619
2015-08-03T08:00:00Z,25.139,531.772340795,86.5326592052
2015-08-03T09:00:00Z,27.124,653.151497541,92.2850024588
2015-08-03T10:00:00Z,28.569,734.910428466,97.0322715344
2015-08-03T11:00:00Z,29.575,765.827022105,101.966477895
2015-08-03T12:00:00Z,30.235,745.016103762,106.292896238
2015-08-03T13:00:00Z,30.537,681.24244493,107.60115507
2015-08-03T14:00:00Z,30.508,576.583568032,106.643531968
2015-08-03T15:00:00Z,30.196,436.868047481,104.505552519
2015-08-03T16:00:00Z,29.542,275.711205751,100.463394249
2015-08-03T17:00:00Z,28.105,115.896168018,88.4920319819
2015-08-03T18:00:00Z,25.462,16.5069013408,42.6387986592
2015-08-03T19:00:00Z,23.407,0.189052274654,1.60514772535
2015-08-03T20:00:00Z,22.106,0,0
2015-08-03T21:00:00Z,21.008,0,0
2015-08-03T22:00:00Z,20.275,0,0
2015-08-03T23:00:00Z,19.616,0,0
2015-08-04T00:00:00Z,19.139,0,0
2015-08-04T01:00:00Z,18.719,0,0
2015-08-04T02:00:00Z,18.271,0,0
2015-08-04T03:00:00Z,17.828,0,0
2015-08-04T04:00:00Z,17.469,0.369167806417,5.60883219358
2015-08-04T05:00:00Z,17.8,9.22531847786,59.0471815221
2015-08-04T06:00:00Z,18.559,55.928499057,134.882100943
2015-08-04T07:00:00Z,19.599,144.65076501,187.05513499
2015-08-04T08:00:00Z,20.713,231.24959843,223.42050157
2015-08-04T09:00:00Z,21.61,327.021332067,241.148267933
2015-08-04T10:00:00Z,22.424,437.758502724,233.570897276
2015-08-04T11:00:00Z,23.215,522.542362184,214.420637816
2015-08-04T12:00:00Z,23.915,576.608924128,186.983475872
2015-08-04T13:00:00Z,24.382,579.316508125,160.613091875
2015-08-04T14:00:00Z,24.464,505.530577724,146.383722276
2015-08-04T15:00:00Z,24.231,379.369273463,138.055826537
2015-08-04T16:00:00Z,23.689,228.577421158,128.166478842
2015-08-04T17:00:00Z,22.723,87.0942020085,103.506997992
2015-08-04T18:00:00Z,20.78,11.9094712125,42.8968287875
2015-08-04T19:00:00Z,18.71,0.14963825517,1.47196174483
2015-08-04T20:00:00Z,17.936,0,0
2015-08-04T21:00:00Z,17.395,0,0
2015-08-04T22:00:00Z,16.841,0,0
2015-08-04T23:00:00Z,16.212,0,0
2015-08-05T00:00:00Z,15.693,0,0
2015-08-05T01:00:00Z,15.288,0,0
2015-08-05T02:00:00Z,14.975,0,0
2015-08-05T03:00:00Z,14.676,0,0
2015-08-05T04:00:00Z,14.493,2.36437261414,7.76072738586
2015-08-05T05:00:00Z,16.239,55.1642025366,55.9231974634
2015-08-05T06:00:00Z,18.318,195.996739667,78.9358603328
2015-08-05T07:00:00Z,21.285,357.269664031,88.4713359692
2015-08-05T08:00:00Z,23.837,503.601903832,96.555296168
2015-08-05T09:00:00Z,25.57,621.58214559,103.67375441
2015-08-05T10:00:00Z,26.973,691.421817001,112.635582999
2015-08-05T11:00:00Z,28.076,713.681512398,120.964087602
2015-08-05T12:00:00Z,28.897,690.424159872,126.878440128
2015-08-05T13:00:00Z,29.394,621.920063917,130.447336083
2015-08-05T14:00:00Z,29.529,517.135189973,130.199810027
2015-08-05T15:00:00Z,29.296,384.717751108,125.779548892
2015-08-05T16:00:00Z,28.675,237.094798317,115.149001683
2015-08-05T17:00:00Z,27.473,114.829665823,86.8693341773
2015-08-05T18:00:00Z,24.988,19.8836646611,40.4821353389
2015-08-05T19:00:00Z,22.984,0.176499589832,1.29320041017
2015-08-05T20:00:00Z,21.966,0,0
2015-08-05T21:00:00Z,21.193,0,0
2015-08-05T22:00:00Z,20.569,0,0
2015-08-05T23:00:00Z,19.997,0,0
2015-08-06T00:00:00Z,19.524,0,0
2015-08-06T01:00:00Z,19.11,0,0
2015-08-06T02:00:00Z,18.709,0,0
2015-08-06T03:00:00Z,18.19,0,0
2015-08-06T04:00:00Z,17.71,1.42245530859,6.84694469141
2015-08-06T05:00:00Z,18.818,38.332747452,60.367552548
2015-08-06T06:00:00Z,20.58,146.626336322,100.048563678
2015-08-06T07:00:00Z,22.516,283.901110198,120.598189802
2015-08-06T08:00:00Z,24.194,405.871907275,138.319192725
2015-08-06T09:00:00Z,25.626,498.540244146,153.952955854
2015-08-06T10:00:00Z,26.918,607.425685828,147.335614172
2015-08-06T11:00:00Z,28.01,683.218052328,135.026247672
2015-08-06T12:00:00Z,28.747,679.609246724,132.686453276
2015-08-06T13:00:00Z,29.133,623.470843993,130.876856007
2015-08-06T14:00:00Z,29.213,537.157154869,123.479545131
2015-08-06T15:00:00Z,29.013,393.221401174,122.177298826
2015-08-06T16:00:00Z,28.54,252.534176456,109.003723544
2015-08-06T17:00:00Z,27.456,113.957168499,86.4578315012
2015-08-06T18:00:00Z,25.103,19.0419314563,39.5887685437
2015-08-06T19:00:00Z,22.733,0.155619660355,1.13368033964
2015-08-06T20:00:00Z,21.593,0,0
2015-08-06T21:00:00Z,20.611,0,0
2015-08-06T22:00:00Z,19.691,0,0
2015-08-06T23:00:00Z,18.958,0,0
2015-08-07T00:00:00Z,18.327,0,0
2015-08-07T01:00:00Z,17.77,0,0
2015-08-07T02:00:00Z,17.309,0,0
2015-08-07T03:00:00Z,16.922,0,0
2015-08-07T04:00:00Z,16.69,1.51293855073,6.57476144927
2015-08-07T05:00:00Z,17.947,43.6793026283,58.5958973717
2015-08-07T06:00:00Z,20.064,169.486391132,91.1278088682
2015-08-07T07:00:00Z,22.674,316.86546269,107.79663731
2015-08-07T08:00:00Z,25.079,445.169710039,124.601789961
2015-08-07T09:00:00Z,26.792,505.107540025,155.823459975
2015-08-07T10:00:00Z,27.934,515.141743686,189.889456314
2015-08-07T11:00:00Z,28.796,550.067130997,196.105669003
2015-08-07T12:00:00Z,29.299,505.98906623,210.65533377
2015-08-07T13:00:00Z,29.48,454.419209387,208.987890613
2015-08-07T14:00:00Z,29.299,360.019048571,204.210151429
2015-08-07T15:00:00Z,28.793,250.871471939,188.598928061
2015-08-07T16:00:00Z,27.927,137.045727763,159.167772237
2015-08-07T17:00:00Z,26.467,51.7389747898,106.92112521
2015-08-07T18:00:00Z,24.249,7.76359807342,37.1089019266
2015-08-07T19:00:00Z,22.359,0.073991714789,0.859008285211
2015-08-07T20:00:00Z,21.255,0,0
2015-08-07T21:00:00Z,20.376,0,0
2015-08-07T22:00:00Z,19.678,0,0
2015-08-07T23:00:00Z,19.104,0,0
2015-08-08T00:00:00Z,18.576,0,0
2015-08-08T01:00:00Z,18.09,0,0
2015-08-08T02:00:00Z,17.658,0,0
2015-08-08T03:00:00Z,17.271,0,0
2015-08-08T04:00:00Z,17.03,0.673253143926,5.81584685607
2015-08-08T05:00:00Z,17.95,15.8935922454,63.9636077546
2015-08-08T06:00:00Z,19.577,69.339720629,136.804879371
2015-08-08T07:00:00Z,21.486,137.020436506,196.706163494
2015-08-08T08:00:00Z,23.124,186.010230702,252.562469298
2015-08-08T09:00:00Z,24.249,190.158379083,307.227620917
2015-08-08T10:00:00Z,24.931,175.96230094,348.77389906
2015-08-08T11:00:00Z,25.302,143.695783216,369.489616784
2015-08-08T12:00:00Z,25.373,110.32012391,365.27637609
2015-08-08T13:00:00Z,25.203,80.0339304624,337.767669538
2015-08-08T14:00:00Z,24.788,50.159070299,286.359029701
2015-08-08T15:00:00Z,24.23,28.1304491179,219.752250882
2015-08-08T16:00:00Z,23.53,15.3273094427,152.731490557
2015-08-08T17:00:00Z,22.46,6.00569273625,83.2091072638
2015-08-08T18:00:00Z,21.027,1.27836778241,25.1532322176
2015-08-08T19:00:00Z,19.795,0.0262605990337,0.624439400966
2015-08-08T20:00:00Z,19.129,0,0
2015-08-08T21:00:00Z,18.581,0,0
2015-08-08T22:00:00Z,18.072,0,0
2015-08-08T23:00:00Z,17.6,0,0
2015-08-09T00:00:00Z,17.167,0,0
2015-08-09T01:00:00Z,16.757,0,0
2015-08-09T02:00:00Z,16.369,0,0
2015-08-09T03:00:00Z,16.058,0,0
2015-08-09T04:00:00Z,15.905,0.137896910462,3.34270308954
2015-08-09T05:00:00Z,16.397,2.93117921403,43.684520786
2015-08-09T06:00:00Z,17.243,15.4939200364,118.889079964
2015-08-09T07:00:00Z,18.373,45.3003893877,200.520710612
2015-08-09T08:00:00Z,19.921,81.3149877209,266.513712279
2015-08-09T09:00:00Z,21.275,125.523874429,316.988525571
2015-08-09T10:00:00Z,22.358,181.834865547,346.220934453
2015-08-09T11:00:00Z,23.184,220.916256623,354.911443377
2015-08-09T12:00:00Z,23.683,221.061969014,351.983030986
2015-08-09T13:00:00Z,23.81,177.755631012,337.702768988
2015-08-09T14:00:00Z,23.649,128.754438761,303.913861239
2015-08-09T15:00:00Z,23.315,81.6311597167,250.256940283
2015-08-09T16:00:00Z,22.76,43.5483230329,181.416276967
2015-08-09T17:00:00Z,21.864,16.2253349001,103.2495651
2015-08-09T18:00:00Z,20.411,3.18229308104,31.791906919
2015-08-09T19:00:00Z,19.003,0.0481793145433,0.664120685457
2015-08-09T20:00:00Z,18.257,0,0
2015-08-09T21:00:00Z,17.622,0,0
2015-08-09T22:00:00Z,17.022,0,0
2015-08-09T23:00:00Z,16.482,0,0
2015-08-10T00:00:00Z,16.002,0,0
2015-08-10T01:00:00Z,15.614,0,0
2015-08-10T02:00:00Z,15.3,0,0
2015-08-10T03:00:00Z,15.005,0,0
2015-08-10T04:00:00Z,14.751,0.261317414526,3.56858258547
2015-08-10T05:00:00Z,15.623,12.6050787912,57.0582212088
2015-08-10T06:00:00Z,17.096,69.6651487259,127.090451274
2015-08-10T07:00:00Z,19.081,165.348757693,173.849442307
2015-08-10T08:00:00Z,21.056,276.488556432,201.224743568
2015-08-10T09:00:00Z,22.619,372.814719133,219.057180867
2015-08-10T10:00:00Z,23.809,424.717653691,237.166246309
2015-08-10T11:00:00Z,24.677,429.08794599,254.32335401
2015-08-10T12:00:00Z,25.268,411.532982615,258.833717385
2015-08-10T13:00:00Z,25.597,370.253668287,250.976531713
2015-08-10T14:00:00Z,25.629,300.639541157,233.949958843
2015-08-10T15:00:00Z,25.404,213.297188548,206.079611452
2015-08-10T16:00:00Z,24.881,122.671838371,164.950961629
2015-08-10T17:00:00Z,23.911,43.6109514117,106.232248588
2015-08-10T18:00:00Z,21.98,6.23398739367,34.0053126063
2015-08-10T19:00:00Z,20.156,0.0191532990734,0.376946700927
2015-08-10T20:00:00Z,19.386,0,0
2015-08-10T21:00:00Z,18.724,0,0
2015-08-10T22:00:00Z,18.208,0,0
2015-08-10T23:00:00Z,17.759,0,0
2015-08-11T00:00:00Z,17.374,0,0
2015-08-11T01:00:00Z,16.999,0,0
2015-08-11T02:00:00Z,16.651,0,0
2015-08-11T03:00:00Z,16.31,0,0
2015-08-11T04:00:00Z,16.104,0.550130707679,4.14976929232
2015-08-11T05:00:00Z,17.174,19.8178132629,57.8967867371
2015-08-11T06:00:00Z,18.976,92.773844506,118.832855494
2015-08-11T07:00:00Z,21.271,225.900463542,147.721236458
2015-08-11T08:00:00Z,23.428,363.948721682,161.290978318
2015-08-11T09:00:00Z,25.01,459.43994089,178.35945911
2015-08-11T10:00:00Z,26.202,516.563782691,194.390617309
2015-08-11T11:00:00Z,27.113,525.108922091,210.946877909
2015-08-11T12:00:00Z,27.658,458.693801268,237.789198732
2015-08-11T13:00:00Z,27.773,328.558892579,267.354907421
2015-08-11T14:00:00Z,27.592,220.052449789,264.615450211
2015-08-11T15:00:00Z,27.199,131.243208783,231.668791217
2015-08-11T16:00:00Z,26.515,65.9505692794,174.794830721
2015-08-11T17:00:00Z,25.341,20.2323119657,100.310888034
2015-08-11T18:00:00Z,23.378,1.74828932169,24.2956106783
2015-08-11T19:00:00Z,21.968,0.00432280406096,0.171177195939
2015-08-11T20:00:00Z,21.238,0,0
2015-08-11T21:00:00Z,20.636,0,0
2015-08-11T22:00:00Z,20.095,0,0
2015-08-11T23:00:00Z,19.633,0,0
2015-08-12T00:00:00Z,19.24,0,0
2015-08-12T01:00:00Z,18.877,0,0
2015-08-12T02:00:00Z,18.576,0,0
2015-08-12T03:00:00Z,18.237,0,0
2015-08-12T04:00:00Z,17.944,0.546626535103,3.7695734649
2015-08-12T05:00:00Z,18.886,21.5398088972,55.8945911028
2015-08-12T06:00:00Z,20.59,110.903328919,110.099171081
2015-08-12T07:00:00Z,23.064,249.779798213,133.888701787
2015-08-12T08:00:00Z,25.412,385.510245692,148.030254308
2015-08-12T09:00:00Z,27.21,482.0197433,164.6687567
2015-08-12T10:00:00Z,28.588,540.131096451,180.308903549
2015-08-12T11:00:00Z,29.545,542.700158011,198.786841989
2015-08-12T12:00:00Z,30.131,489.920000028,218.884499972
2015-08-12T13:00:00Z,30.391,398.862498181,234.644301819
2015-08-12T14:00:00Z,30.224,249.639128527,249.587171473
2015-08-12T15:00:00Z,29.807,138.853075163,226.308324837
2015-08-12T16:00:00Z,29.087,66.9796925792,171.621507421
2015-08-12T17:00:00Z,27.817,22.3748538136,99.1253461864
2015-08-12T18:00:00Z,25.742,2.79958156606,26.6931184339
2015-08-12T19:00:00Z,24.304,0.00772810615389,0.201171893846
2015-08-12T20:00:00Z,23.521,0,0
2015-08-12T21:00:00Z,22.796,0,0
2015-08-12T22:00:00Z,22.147,0,0
2015-08-12T23:00:00Z,21.596,0,0
2015-08-13T00:00:00Z,21.142,0,0
2015-08-13T01:00:00Z,20.77,0,0
2015-08-13T02:00:00Z,20.436,0,0
2015-08-13T03:00:00Z,20.096,0,0
2015-08-13T04:00:00Z,19.813,0.175809290222,2.87289070978
2015-08-13T05:00:00Z,20.228,4.81087950477,47.7697204952
2015-08-13T06:00:00Z,21.272,25.7016085524,128.319691448
2015-08-13T07:00:00Z,22.872,69.390156693,206.503443307
2015-08-13T08:00:00Z,24.494,110.198702132,270.292497868
2015-08-13T09:00:00Z,25.571,112.390946673,320.898253327
2015-08-13T10:00:00Z,26.143,98.6571166938,352.600883306
2015-08-13T11:00:00Z,26.453,87.2484709181,365.639929082
2015-08-13T12:00:00Z,26.478,67.7793488934,352.957051107
2015-08-13T13:00:00Z,26.158,47.0915897719,315.875610228
2015-08-13T14:00:00Z,25.64,34.1998514229,269.689748577
2015-08-13T15:00:00Z,24.945,23.2668476364,213.163352364
2015-08-13T16:00:00Z,23.969,11.6272173498,142.06158265
2015-08-13T17:00:00Z,22.812,4.4788704738,74.9982295262
2015-08-13T18:00:00Z,21.48,0.743226954093,18.9058730459
2015-08-13T19:00:00Z,20.336,0.00437965099266,0.164120349007
2015-08-13T20:00:00Z,19.645,0,0
2015-08-13T21:00:00Z,19.16,0,0
2015-08-13T22:00:00Z,18.742,0,0
2015-08-13T23:00:00Z,18.308,0,0
2015-08-14T00:00:00Z,17.899,0,0
2015-08-14T01:00:00Z,17.532,0,0
2015-08-14T02:00:00Z,17.204,0,0
2015-08-14T03:00:00Z,16.885,0,0
2015-08-14T04:00:00Z,16.582,0.159253561419,2.34454643858
2015-08-14T05:00:00Z,16.971,8.95964877809,50.8537512219
2015-08-14T06:00:00Z,17.808,48.5674196472,126.574680353
2015-08-14T07:00:00Z,18.951,128.365267088,185.850832912
2015-08-14T08:00:00Z,20.236,217.844215063,225.834484937
2015-08-14T09:00:00Z,21.378,299.655068657,253.371031343
2015-08-14T10:00:00Z,22.216,325.997822165,283.202577835
2015-08-14T11:00:00Z,22.774,316.657782614,306.317617386
2015-08-14T12:00:00Z,23.079,290.147791065,314.765208935
2015-08-14T13:00:00Z,23.031,214.228393576,314.685306424
2015-08-14T14:00:00Z,22.726,143.074094952,289.171605048
2015-08-14T15:00:00Z,22.238,85.9687729081,238.602727092
2015-08-14T16:00:00Z,21.567,47.7708251801,172.74437482
2015-08-14T17:00:00Z,20.592,17.7817153244,97.3928846756
2015-08-14T18:00:00Z,19.053,1.76123226043,22.7413677396
2015-08-14T19:00:00Z,17.879,0.00502567859905,0.137874321401
2015-08-14T20:00:00Z,17.227,0,0
2015-08-14T21:00:00Z,16.652,0,0
2015-08-14T22:00:00Z,16.18,0,0
2015-08-14T23:00:00Z,15.724,0,0
2015-08-15T00:00:00Z,15.362,0,0
2015-08-15T01:00:00Z,15.061,0,0
2015-08-15T02:00:00Z,14.785,0,0
2015-08-15T03:00:00Z,14.54,0,0
2015-08-15T04:00:00Z,14.323,0.0730810336928,1.69541896631
2015-08-15T05:00:00Z,14.533,2.46519813471,36.4728018653
2015-08-15T06:00:00Z,15.146,12.5520506905,106.02804931
2015-08-15T07:00:00Z,16.043,38.1275228302,186.15917717
2015-08-15T08:00:00Z,17.125,88.2832849633,257.060715037
2015-08-15T09:00:00Z,18.195,156.182797907,302.481402093
2015-08-15T10:00:00Z,19.098,222.972311015,323.696088985
2015-08-15T11:00:00Z,19.779,259.538945164,329.849554836
2015-08-15T12:00:00Z,20.218,271.623202025,322.113697975
2015-08-15T13:00:00Z,20.428,259.622100531,300.607699469
2015-08-15T14:00:00Z,20.371,225.340942917,266.885357083
2015-08-15T15:00:00Z,20.07,164.261100369,225.168599631
2015-08-15T16:00:00Z,19.456,84.0067740589,173.051025941
2015-08-15T17:00:00Z,18.485,25.2104264769,99.9092735231
2015-08-15T18:00:00Z,16.924,3.7256751021,26.4949248979
2015-08-15T19:00:00Z,15.504,0.0132711444915,0.169528855509
2015-08-15T20:00:00Z,14.79,0,0
2015-08-15T21:00:00Z,14.093,0,0
2015-08-15T22:00:00Z,13.449,0,0
2015-08-15T23:00:00Z,12.875,0,0
2015-08-16T00:00:00Z,12.38,0,0
2015-08-16T01:00:00Z,11.939,0,0
2015-08-16T02:00:00Z,11.57,0,0
2015-08-16T03:00:00Z,11.26,0,0
2015-08-16T04:00:00Z,11.021,0.112219098203,1.6565809018
2015-08-16T05:00:00Z,11.928,13.7297509359,50.2897490641
2015-08-16T06:00:00Z,13.754,81.8498334269,115.058966573
2015-08-16T07:00:00Z,15.914,208.501232585,148.509467415
2015-08-16T08:00:00Z,17.677,328.954867407,170.404232593
2015-08-16T09:00:00Z,18.957,425.537254916,189.627545084
2015-08-16T10:00:00Z,19.865,425.348080038,230.046219962
2015-08-16T11:00:00Z,20.584,409.931247079,258.532952921
2015-08-16T12:00:00Z,21.016,339.201701606,284.413698394
2015-08-16T13:00:00Z,21.202,274.34856913,285.44393087
2015-08-16T14:00:00Z,21.103,199.991929209,266.530870791
2015-08-16T15:00:00Z,20.777,129.809169428,227.130330572
2015-08-16T16:00:00Z,20.172,62.9575352901,169.33036471
2015-08-16T17:00:00Z,19.168,16.1492860515,91.0826139485
2015-08-16T18:00:00Z,17.409,1.52219637323,19.7188036268
2015-08-16T19:00:00Z,16.134,0.00517996443928,0.103020035561
2015-08-16T20:00:00Z,15.51,0,0
2015-08-16T21:00:00Z,14.914,0,0
2015-08-16T22:00:00Z,14.367,0,0
2015-08-16T23:00:00Z,13.872,0,0
2015-08-17T00:00:00Z,13.447,0,0
2015-08-17T01:00:00Z,13.098,0,0
2015-08-17T02:00:00Z,12.793,0,0
2015-08-17T03:00:00Z,12.485,0,0
2015-08-17T04:00:00Z,12.188,0.135094965381,1.64200503462
2015-08-17T05:00:00Z,12.845,9.30996530689,46.1018346931
2015-08-17T06:00:00Z,14.496,61.4376556963,118.420644304
2015-08-17T07:00:00Z,16.571,164.705369644,164.238430356
2015-08-17T08:00:00Z,18.278,289.285919043,186.531480957
2015-08-17T09:00:00Z,19.544,393.661739316,201.235760684
2015-08-17T10:00:00Z,20.481,448.05298657,219.08101343
2015-08-17T11:00:00Z,21.092,438.270324812,242.897375188
2015-08-17T12:00:00Z,21.44,397.848642866,257.670657134
2015-08-17T13:00:00Z,21.531,329.422319188,261.215180812
2015-08-17T14:00:00Z,21.337,233.490023967,253.249976033
2015-08-17T15:00:00Z,20.86,132.568332023,224.007467977
2015-08-17T16:00:00Z,20.158,61.2830447637,167.023155236
2015-08-17T17:00:00Z,19.134,17.833621558,91.050478442
2015-08-17T18:00:00Z,17.334,1.93823356289,20.2246664371
2015-08-17T19:00:00Z,15.973,0.00690694872822,0.0957930512718
2015-08-17T20:00:00Z,15.292,0,0
2015-08-17T21:00:00Z,14.709,0,0
2015-08-17T22:00:00Z,14.215,0,0
2015-08-17T23:00:00Z,13.804,0,0
2015-08-18T00:00:00Z,13.445,0,0
2015-08-18T01:00:00Z,13.105,0,0
2015-08-18T02:00:00Z,12.817,0,0
2015-08-18T03:00:00Z,12.555,0,0
2015-08-18T04:00:00Z,12.336,0.105606746069,1.38509325393
2015-08-18T05:00:00Z,12.955,6.11250626769,41.5620937323
2015-08-18T06:00:00Z,14.477,40.1557734998,118.1251265
2015-08-18T07:00:00Z,16.386,117.393685153,178.749914847
2015-08-18T08:00:00Z,18.046,231.781113955,209.999286045
2015-08-18T09:00:00Z,19.244,334.920018182,227.172481818
2015-08-18T10:00:00Z,20.089,368.136276893,252.861623107
2015-08-18T11:00:00Z,20.757,385.837089796,264.735210204
2015-08-18T12:00:00Z,21.275,400.741851462,255.714848538
2015-08-18T13:00:00Z,21.522,367.902969399,243.124930601
2015-08-18T14:00:00Z,21.463,295.878479708,226.727620292
2015-08-18T15:00:00Z,21.116,189.201049555,204.610750445
2015-08-18T16:00:00Z,20.519,95.2733010472,161.470398953
2015-08-18T17:00:00Z,19.495,26.5167190978,93.6615809022
2015-08-18T18:00:00Z,17.485,2.65944542634,21.1211545737
2015-08-18T19:00:00Z,16.079,0.00437473094228,0.0672252690577
2015-08-18T20:00:00Z,15.395,0,0
2015-08-18T21:00:00Z,14.773,0,0
2015-08-18T22:00:00Z,14.168,0,0
2015-08-18T23:00:00Z,13.599,0,0
2015-08-19T00:00:00Z,13.079,0,0
2015-08-19T01:00:00Z,12.63,0,0
2015-08-19T02:00:00Z,12.235,0,0
2015-08-19T03:00:00Z,11.871,0,0
2015-08-19T04:00:00Z,11.554,0.137475174874,1.25332482513
2015-08-19T05:00:00Z,12.488,17.7883362022,45.1648637978
2015-08-19T06:00:00Z,14.488,100.444196131,101.219203869
2015-08-19T07:00:00Z,16.93,224.593401817,131.942998183
2015-08-19T08:00:00Z,19.374,362.40080824,146.73489176
2015-08-19T09:00:00Z,20.763,448.713030627,167.900269373
2015-08-19T10:00:00Z,21.725,505.528732874,184.704267126
2015-08-19T11:00:00Z,22.43,509.124776669,202.594723331
2015-08-19T12:00:00Z,22.896,474.042066175,214.316433825
2015-08-19T13:00:00Z,23.153,428.014162317,208.537737683
2015-08-19T14:00:00Z,23.165,359.349052277,192.266647723
2015-08-19T15:00:00Z,22.872,235.767507645,180.583792355
2015-08-19T16:00:00Z,22.272,105.95478698,153.21681302
2015-08-19T17:00:00Z,21.208,29.0636507207,91.3561492793
2015-08-19T18:00:00Z,19.23,1.9291707207,18.5693292793
2015-08-19T19:00:00Z,17.903,0.000570251788439,0.0214297482116
2015-08-19T20:00:00Z,17.117,0,0
2015-08-19T21:00:00Z,16.466,0,0
2015-08-19T22:00:00Z,15.891,0,0
2015-08-19T23:00:00Z,15.402,0,0
2015-08-20T00:00:00Z,14.961,0,0
2015-08-20T01:00:00Z,14.651,0,0
2015-08-20T02:00:00Z,14.424,0,0
2015-08-20T03:00:00Z,14.168,0,0
2015-08-20T04:00:00Z,13.879,0.10455382676,1.06284617324
2015-08-20T05:00:00Z,14.497,8.01704705785,40.8093529421
2015-08-20T06:00:00Z,16.107,47.8627985317,114.117501468
2015-08-20T07:00:00Z,18.105,120.61387362,172.87552638
2015-08-20T08:00:00Z,19.846,206.687646057,213.802153943
2015-08-20T09:00:00Z,21.087,287.623036129,240.505963871
2015-08-20T10:00:00Z,22.109,346.566252303,256.338447697
2015-08-20T11:00:00Z,23.005,392.511328711,256.021971289
2015-08-20T12:00:00Z,23.744,423.518505569,238.275794431
2015-08-20T13:00:00Z,24.304,441.012960312,204.905639688
2015-08-20T14:00:00Z,24.507,371.934544982,186.736955018
2015-08-20T15:00:00Z,24.341,255.06909245,171.42700755
2015-08-20T16:00:00Z,23.814,141.93078298,140.51941702
2015-08-20T17:00:00Z,22.747,47.2510780088,89.5315219912
2015-08-20T18:00:00Z,20.508,3.95793020506,20.5620697949
2015-08-20T19:00:00Z,18.921,0.00225200709621,0.0344479929038
